Sentences,Sentiment
" Giá trị mua ròng lớn nhất là nhóm Ngân hàng. Top mua ròng có STB, ACB, MBB, PTB, TCB, GMD, REE, VHM, VCB, GVR.Giao dịch thỏa thuận đáng chú ý hôm nay ghi nhận ở cổ phiếu FPT với sự tham gia của cả 3 nhóm nhà đầu tư chính (cá nhân, tổ chức trong nước và nước ngoài)",1
" Lúc gần 9h sáng nay theo giờ Việt Nam, giá vàng giao ngay tại thị trường châu Á tăng thêm 0,8 USD/oz so với đóng cửa phiên Mỹ, đứng ở 1.982,3 USD/oz.Mức giá này của vàng thế giới tương đương gần 56,5 triệu đồng/lượng nếu được quy đổi theo tỷ giá USD bán ra tại ngân hàng Vietcombank, tăng 600.000 đồng/lượng so với sáng hôm qua.Giá vàng miếng trong nước sáng nay diễn biến không đồng nhất, có nơi giảm có nơi tăng",0
"Ngân hàng TMCP Xuất Nhập khẩu Việt Nam - Eximbank (mã EIB-HOSE) vừa công bố nghị quyết HĐQT về triển khai phương án phát hành cổ phiếu trả cổ tứcCụ thể: EIB thông báo triển khai phát hành cổ phiếu để trả cổ tức từ nguồn lợi nhuận còn lại luỹ kế các năm trước (đến cuối năm 2021) và lợi nhuận năm 2022 sau khi trích lập các quỹ.Theo đó, EIB sẽ phát hành thêm 265,6 triệu cổ phiếu để trả cổ tức với tỷ lệ 18% (sở hữu 100 cổ phiếu được nhận 18 cổ phiếu mới) và vốn điều lệ của Eximbank cũng sẽ tăng từ 14.814 tỷ đồng lên 17.470 tỷ đồng.Tuy nhiên, EIB hiện vẫn chưa chốt ngày đăng ký cuối cùng cũng thời thời gian chi trả cổ tức",0
"Thứ hai, quỹ ngoại Dragon Capital thông báo đã bán tổng cộng 5,3 triệu cổ phiếu MWG trong phiên 03/02, giảm tỷ lệ sở hữu tại đây từ 9,32% (136,2 triệu cổ phiếu) xuống còn 8,96% (131,1 triệu cổ phiếu).Trên thị trường, thanh khoản của MWG cũng giảm hiện chỉ còn 3 triệu cổ phiếu được sang tay trong một tuần gần đây trong khi trước đó thanh khoản lên tới 8 triệu cổ phiếu/phiên.Đáng lưu ý, trong khi quỹ ngoại và nhà đầu tư tháo chạy trước tình hình u ám của MWG thì bất ngờ là một quỹ của SGI Capital lại giải ngân đầu tư mạnh vào cổ phiếu này",-1
Công ty chứng khoán chỉ được quản lý tiền giao dịch chứng khoán theo phương thức khách hàng của công ty chứng khoán mở tài khoản trực tiếp tại ngân hàng thương mại do công ty chứng khoán lựa chọn để quản lý tiền giao dịch chứng khoán,0
" Tuy nhiên, hiện tại mới chỉ là 4 tháng đầu năm, sau kỳ nghỉ Tết Nguyên đán, nên việc dự báo xu hướng trong dài hạn không hề dễ dàng, đặc biệt trong bối cảnh lĩnh vực bất động sản - một động lực tăng trưởng của nền kinh tế - vẫn chưa phục hồi",-1
"Tình hình kinh doanh của Nam Phương Energy trong năm 2023. Lần thứ hai, vào ngày 4/1/2022, Nam Phương Energy hoàn tất việc phát hành 900 tỷ đồng trái phiếu loại kỳ hạn 7 năm. Lô trái phiếu này đáo hhanj vào 26/11/2028.Lần thứ ba, ngày 21/3/2022, Nam Phương Energy phát hành thành công thêm 300 tỷ đồng trái phiếu, lô trái phiếu này có thời điểm đáo hạn vào ngày 18/3/2029. Toàn bộ thông tin về lô trái phiếu không được Nam Phương đề cập chi tiết.Tuy nhiên, vào thời điểm tháng 3 vừa qua, Nam Phương Energy đã phải gia hạn thời hạn mua lại theo từng kỳ với ba lô trái phiếu trên đồng thời nâng lãi suất từ 10,5% lên 13% cho nhà đầu tư trong khoảng thời gian từ ngày 31/3 - 31/12/2023; sau ngày 31/12/2023 đến ngày 31/3/2024 lãi suất nâng lên 15%.Namphuong Energy được thành lập vào tháng 8/2018, đăng ký ngành nghề kinh doanh chính là sản xuất, truyền tải và phân phối điện với vốn điều lệ ban đầu ở mức 2 tỷ đồng",0
" Sáng nay (28/9), giá vàng miếng trong nước hầu như không giảm, khiến chênh lệch với giá thế giới vượt 13 triệu đồng/lượng.Lúc đóng cửa, giá vàng giao ngay tại thị trường New York “bốc hơi” 25,4 USD/oz, tương đương giảm 1,34%, còn 1.876 USD/oz – theo dữ liệu từ sàn giao dịch Kitco",0
Các nhà quản lý thị trường cần siết chặt hơn công tác quản trị doanh nghiệp và bảo vệ quyền lợi của cổ đông nói chung chứ không phải là cổ đông lớn là nắm quyền quyết định hết. Cần nâng cao mức phạt đối với các vi phạm ví dụ như vi phạm công bố thông tin.,1
"Từ năm 2021, Trung Quốc đã khởi động 3 sáng kiến chiến lược nhằm định hình lại kiến trúc quản trị toàn cầu và pha loãng ảnh hưởng của các định chế do phương Tây đứng đầu đã giữ vai trò dẫn dắt các vấn đề quan hệ quốc tế kể từ sau Chiến tranh Thế giới thứ hai. Trong bối cảnh Trung Quốc tập hợp sự ủng hộ quốc tế dành cho 2 trong số 3 sáng kiến nói trên là Sáng kiến Phát triển Toàn cầu (GDI) và Sáng kiến An ninh Toàn cầu (GSI), những nước tham gia để trở thành “bạn bè” với tầm nhìn của Trung Quốc gần như đều là các nước vay nợ từ Trung Quốc trong khuôn khổ BRI.Campuchia, Mông Cổ, Cuba, Uruguay, Nicaragua và Belarus đều thể hiện sự ủng hộ đối với GSI trong các cuộc gặp gần đây - theo nhà phân tích cấp cao Alice Ekman của Viện Nghiên cứu an ninh Liên minh châu Âu",0
" Trong trường hợp các nhà đầu tư không thực hiện quyền thì HĐQT sẽ không thực hiện phân phối cho các đối tượng khác đồng thời cổ phiếu bị từ chối mua thì sẽ bị huỷ bỏ.Coma 18 cam kết không phân phối cổ phiếu cho các công ty con và công ty con cùng 1 công ty mẹ (nếu có) để đảm bảo quy định về sở hữu chéo lẫn nhau theo Luật Doanh nghiệp năm 2020.Trong trường hợp việc chào bán cổ phiếu không thu đủ số tiền cho các mục đích sử dụng vốn nêu trên, ĐHĐCĐ đồng ý uỷ quyền và giao cho HĐQT Công ty sẽ triển khai các phương án bù đắp phần thiếu hụt vốn để được thực hiện các mục đích nêu trên. Công ty sẽ huy động các nguồn vốn hợp pháp khác (nguồn hợp tác kinh doanh với các đối tượng thực hiện dự án, nguồn vốn vay ngân hàng, vay tổ chức, vay cá nhân khác,…) để đảm bảo thực hiện kế hoạch theo phương án đã nêu ra.Mới đây, HOSE có thông báo về việc giữ nguyên diện cảnh báo với CIG do lợi nhuận sau thuế chưa phân phối đến ngày 30/06/2023 là âm 289,9 tỷ đồng căn cứ trên BCTC hợp nhất soát xét bán niên năm 2023, cổ phiếu chưa đáp ứng được quyết định tại điểm b khoản 4 Điều 37, Quy chế Niêm yết và giao dịch chứng khoán niêm yết",0
" Tuy nhiên, hoạt động rút vốn trên Đông Nam Á đã hoàn toàn biến mất khi lực cầu tăng mạnh trên các ETFs chủ đạo tại Indonesia và Malaysia.Phần lớn các quỹ ETFs tại Việt Nam bị rút vốn. Việt Nam ghi nhận hoạt động rút vốn kể từ Q1/22. Cụ thể, hơn 35% các quỹ ETFs bị rút vốn và áp lực rút vốn ở mức cao trên VFMVN30 ETF (27,5 triệu USD) và VanEck Vietnam (18,1 triệu USD)",-1
"Thị trường sẽ cần thêm nhiều thời gian để hình thành nền tích lũy mới(Công ty Cổ phần Chứng khoán Sài Gòn – Hà Nội - SHS)“Tuần thứ 3 điều chỉnh VN-Index đã có thời điểm thủng ngưỡng hỗ trợ quan trọng 1.150 điểm và thậm chí đe dọa tới xu hướng uptrend khi kiểm định mốc 1.135 điểm, tuy nhiên những nỗ lực phục hồi giúp thị trường chốt tuần giữ được ngưỡng hỗ trợ quan trọng",1
" Tuy nhiên, cả lạm phát lõi  và lạm phát toàn phần còn cao hơn nhiều so với mục tiêu 2% của Fed, nên mọi dự đoán về thời điểm Fed dừng thắt chặt hoặc bắt đầu giảm lãi suất đều bấp bênh ở thời điểm này.“Các cuộc trò chuyện ở Phố Wall bây giờ đều xoay quanh việc bao giờ Fed sẽ bắt đầu đi theo một hướng khác. Tôi không cho rằng Fed sẽ xoay trục cho tới khi nhà đầu tư cảm thấy ‘đau thương’ đến mức không còn muốn rót tiền vào thị trường chứng khoán”, chiến lược gia trưởng Johan Grahn của Allianz Investment Management nói với hãng tin Reuters",-1
" Ngoài ra, BSI cũng nắm gần 242 tỷ đồng trái phiếu Chính phủ",0
" S&P 500 đã giảm 1,64% trong 4 phiên giao dịch đầu tiên của tuần và nhiều khả năng đây sẽ là tuần giảm điểm mạnh nhất của chỉ số này kể từ ngày 16/12. Dow Jones đã mất 1,99% điểm số và sắp sửa hoàn thành tuần giảm thứ tư liên tiếp. Nasdaq giảm 1,67% và đây có thể sẽ là tuần giảm thứ hai của chỉ số này trong 3 tuần trở lại đây.Thị trường trong nước cũng khép lại một tuần giảm điểm, trong đó có 4 phiên giảm liên tiếp",-1
" Thanh khoản giảm nhưng giá cổ phiếu có phục hồi cho thấy áp lực bán vơi bớt. Tuy nhiên với độ rộng còn quá hẹp tức là sức hồi không đủ để vượt tham chiếu. Nói cách khác, bên mua cũng vẫn rất dè dặt hoặc chưa đủ sức để kéo lên cao hơn.Khoảng 70 cổ phiếu đi ngược dòng trên HoSE, số không nhiều mã thực sự khỏe",0
"Ông Powell cũng nói rằng vẫn có khả năng nền kinh tế Mỹ “hạ cánh mềm”, và kết quả như vậy là mục tiêu hàng đầu của ông nhưng không phải là kịch bản chính của ông",0
" Đơn vị: Euro/megawatt giờ.Giới phân tích cảnh báo rằng mức dự trữ khí đốt cao của châu Âu trong mùa hè sẽ nhanh chóng bị rút cạn trong những tháng lạnh của mùa đông. Họ cho rằng lượng khí đốt dự trữ sẽ không đủ để đáp ứng tất cả nhu cầu của châu Âu, và những rủi ro như nhiệt độ xuống thấp hơn so với bình thường và sự gián đoạn nguồn cung khí đốt toàn cầu có thể khiến châu Âu một lần nữa phải đi tìm nguồn cung khí đốt thay thế như trong năm ngoái.Việc “cai” khí đốt Nga đồng nghĩa châu Âu đang phụ thuộc ngày càng nhiều vào khí hoá lỏng (LNG) nhập khẩu",0
" Trong đó, lĩnh vực Công nghiệp chế biến chế tạo giảm 0.37%, đây là lần đầu tiên tăng trưởng âm kể từ Q3/2021, giai đoạn giãn cách xã hội.Điều này cho thấy mức độ ảnh hưởng rõ rệt hơn từ sự sụt giảm nhu cầu tiêu dùng, hàng hóa từ các nước phát triển, các đối tác xuất khẩu chính của Việt Nam. Trong ngắn hạn khó có thể kỳ vọng nhu cầu hồi phục từ các thị trường này",1
" Thị trường cần thêm tín hiệu xác nhận, chẳng hạn có các phiên tăng tăng tốt hơn từ vùng giá hiện tại với thanh khoản lớn hoặc kiểm định lại mức thấp nhất tuần qua quanh ngưỡng 1.12x và tăng trở lại.Với quan điểm thận trọng, các chuyên gia không thực hiện gia tăng cổ phiếu, nếu có chỉ là tận dụng các phiên nảy kỹ thuật để lướt sóng với quy mô nhỏ trên lượng cổ phiếu có sẵn. Tỷ trọng cổ phiếu vẫn duy trì mức thấp và quản trị rủi ro chặt chẽ.Đánh giá về các số liệu vĩ mô quý 3/2023 vừa công bố cuối tuần qua, các chuyên gia không bi quan nhưng cũng không tỏ ra lạc quan",0
"Theo dữ liệu từ CME FedWatch Tool, giới đầu cơ đang đặt cược khả năng gần 90% Fed tăng lãi suất 25 điểm cơ bản vào tháng 7 và khả năng 70% Fed tạm dừng nâng lãi suất vào tháng 9.“Liệu lạm phát có trở nên dai dẳng hơn không, và liệu Fed có đưa ra thêm hai đợt tăng lãi suất nữa không? Khả năng đó đã được định giá chưa? Chưa hề,” ông Moya nói.Theo quan điểm của ông Moya, hiện tại, vàng không hấp dẫn lắm, nhưng giá vàng vẫn có thể bùng nổ nếu thị trường đánh giá lại mức độ quyết liệt của Fed trong cuộc chiến chống lạm phát.“Việc tăng lãi suất của Fed thường làm giảm giá vàng",-1
"Ngay sau khi báo cáo được công bố, các chỉ số chứng khoán Mỹ đã giảm điểm vì nhà đầu tư lo ngại sự vững vàng của thị trường lao động đồng nghĩa Fed sẽ phải kéo dài cuộc chiến chống lạm phát bằng cách duy trì chính sách tiền tệ thắt chặt, gây trở ngại cho tăng trưởng kinh tế",-1
"Trên thị trường, sau phiên tăng trần cùng thanh khoản bùng nổ ngày 13/6, thì đóng cửa phiên 17/6, cổ phiếu NVL của CTCP Tập đoàn Đầu tư Địa ốc No Va - Novaland giảm 2,6% về mức 14.900 đồng/cp.Trước đó, vào ngày 05/03, Chính phủ ban hành Nghị định 8, cho phép tổ chức phát hành trái phiếu thỏa thuận với trái chủ để (1) gia hạn thời hạn trái phiếu thêm tối đa 2 năm hoặc (2) hoán đổi khoản thanh toán trái phiếu thành tài sản thay thế",0
"Theo BCTC hợp nhất năm 2022 đã kiểm toán, PLX ghi nhận lợi nhuận sau thuế đạt 1.902 tỷ đồng, giảm gần 1.222 tỷ đồng so với cùng kỳ năm 2021 (3.124 tỷ đồng).Theo giải trình từ PLX, theo BCTC hợp nhất đã kiểm toán của Tập đoàn, mặc dù lợi nhuận từ hoạt động lĩnh vực khác ngoài kinh doanh xăng dầu tăng so với cùng kỳ năm trước nhưng lợi nhuận sau thuế họp nhất năm 2022 giảm mạnh so với cùng kỳ chủ yếu là do lợi nhuận từ hoạt động kinh doanh xăng dầu năm 2022 phát sinh lỗ.Trong năm 2022 hoạt động kinh doanh xăng dầu chịu ảnh hưởng do diễn biến bất thường của giá xăng dầu thế giới cũng như từ nguồn cung tại thị trường trong nước; cụ thể: trong quý 1/2022 nhà máy Lọc hóa dầu Nghi Sơn cắt giảm sản lượng sản xuất xuống mức 55-80% công suất và có thời gian gặp sự cố kỹ thuật phải ngừng sản xuất, không đáp ứng được sản lượng cam kết theo các họp đồng (dài hạn) đã ký với các thương nhân đầu mối kinh doanh xăng dầu; giá xăng dầu thế giới biến động bất thường do chịu ảnh hưởng trực tiếp xung đột quân sự giữa Nga và Ukraine.Vì vậy, nhiều thời điểm áp lực về nhu cầu xăng dầu đổ dồn sang Petrolimex - doanh nghiệp giữ vai trò chủ đạo trong khâu phân phối tại thị trường trong nước",-1
" Tại khung đồ thị giờ, với việc tạo đỉnh và suy yếu của 2 chỉ báo MACD và RSI cho thấy thị trường sẽ còn tiếp tục rung lắc, tích lũy trong các phiên tới quanh khu vực 1065 – 1070.Thêm vào đó, đường chỉ báo sức mạnh xu hướng ADX cũng đã suy giảm, củng cố thêm cho khả năng sẽ không có nhiều thay đổi lớn trong khoảng 2 – 4 phiên tới",0
Giới đầu tư đang đặt cược ngày càng lớn vào khả năng Fed sẽ chuyển sang cắt giảm lãi suất trong năm nay. Các hợp đồng lãi suất tương lai hiện phản ánh khả năng lãi suất Fed sẽ giảm còn khoảng 4% vào cuối năm,0
"Cổ phiếu VHM, VIC họ Vin dẫn đầu trong nhóm được mua ròng, nhưng VRE được bán ròng trong tháng 6 sau khi được mua ròng 3 tháng trước đó. CTG, VNM vẫn là 2 mã được nước ngoài bán ròng liên tiếp lần lượt là 3 tháng và 5 tháng.Tổ chức trong nước bán ròng 1.364 tỷ đồng, tính riêng giao dịch khớp lệnh họ bán ròng 77 tỷ đồng. Nhóm này mua ròng khớp lệnh nhiều nhất HPG, SSI, KBC, VND, VHM",0
M; cổ phiếu SRF của Công ty Cổ phần SEAREFICO- Lợi nhuận sau thuế trên BCTC soát xét bán niên năm 2023 là số âm: cổ phiếu HVX của Công ty Cổ phần Xi măng VICEM Hải Vân; cổ phiếu SMA của Công ty Cổ phần Thiết bị Phụ tùng Sài Gòn và cổ phiếu SVD của Công ty Cổ phần Đầu tự & Thương mại Vũ Đăng.- Lợi nhuận sau thuế của cổ đông công ty mẹ trên BCTC Hợp nhất soát xét bán niên năm 2023 là sô âm: cổ phiếu APH của Công ty Cổ phần Tập đoàn An Phát Holdings; cổ phiếu ASG của Công ty Cổ phần Tập đoàn ASG; cổ phiếu DC4 của Công ty Cổ phần Xây dựng DIC Holdings; cổ phiếu DRH của Công ty Cổ phần DRH Holdings; cổ phiếu DTL của Công ty Cổ phần Đại Thiên Lộc; cổ phiếu DXS của Công ty Cổ phần Dịch vụ Bất động sản Đất Xanh; cổ phiếu FRT của Công ty Cổ phần Bán lẻ Kỹ thuật số FPT; cổ phiếu GIL của Công ty Cổ phần Sản xuất Kinh doanh Xuất nhập khẩu Bình Thạnh; cổ phiếu HAS của Công ty Cổ phần Hacisco; cổ phiếu HID của Công ty Cổ phần Halcom Việt Nam; cổ phiếu HSG của Công ty Cổ phần Tập đoàn Hoa Sen; cổ phiếu HT1 của Công ty Cổ phần Xi măng VICEM Hà Tiên; cổ phiếu MHC của Công ty Cổ phần MHC; cổ phiếu PLP của Công ty Cổ phần Sản xuất và Công nghệ Nhựa Pha Lê; cổ phiếu QCG của Công ty Cổ phần Quốc Cường Gia Lai; cổ phiếu SBV của Công ty Cổ phần Siam Brothers Việt Nam; cổ phiếu SMC của Công ty Cổ phần Đầu tư Thưong mại SMC; cổ phiếu TDC của Công ty Cổ phần Kinh doanh và Phát triển Bình Dương; cổ phiếu TPC của Công ty Cổ phần Nhựa Tân Đại Hưng; cổ phiếu TSC của Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp cần Thơ; cổ phiếu TTE của Công ty Cổ phần Đầu tư Năng lượng Trường Thịnh.- Lợi nhuận sau thuế trên BCTC Tổng hợp soát xét bán niên năm 2023 là số âm: cổ phiếu TYA của Công ty Cổ phần Dây vâ Cáp điện Taya Việt Nam.- Chứng khoán thuộc diện hạn chế giao dịch; Chứng khoán thuộc diện kiểm soát: cổ phiếu HBC của Công ty Cổ phần Tập đoàn Xây dựng Hòa Bình; cổ phiếu HVN của Tổng Công ty Hàng không Việt Nam - CTCP,-1
VN30 sau đó có 2 nhịp nỗ lực vượt qua 1035.xx không thành công. Lý do là các trụ đã tăng đến vùng giá xuất hiện khối lượng treo bán dày,0
" Điều này khiến sức hấp dẫn của vàng tăng vì vàng là tài sản chống lạm phát hàng đầu.Fed đang ở vào “thế bí” vì lãi suất tăng cao hơn có thể gây suy thoái, mà việc dừng thắt chặt lại tạo điều kiện để lạm phát bám dễ sâu - cả hai kịch bản đều có lợi cho vàng, theo chiến lược gia Paul Wong của Sprott",1
"Công ty TNHH Thương mại N.T.P thông báo giao dịch cổ phiếu của tổ chức có liên quan đến người nội bộ Công ty Cổ phần - Tổng Công ty Nước – Môi trường Bình Dương (mã BWE-HOSE).Theo đó, CTCP Thương mại N",0
"Tỷ lệ sinh (số con được sinh ra trong đời mỗi phụ nữ) ở Hàn Quốc là thấp nhất trong số các nước thuộc Tổ chức Hợp tác và phát triển kinh tế (OECD) - Nguồn: Bloomberg.“Dựa trên các bằng chứng khoa học, chúng ta cần đánh giá lại chính sách đối với tỷ lệ sinh thấp và chỉ rõ các lý do dẫn tới thất bại”, ông Yoon nói",1
"Khảo sát được Liên đoàn Thương mại và Công nghiệp Việt Nam (VCCI) thực hiện gần đây tại khu vực miền Nam cho thấy, khoảng 70% doanh nghiệp bị giảm đơn đặt hàng mới. Các doanh nghiệp trong ngành bất động sản cũng phải đối mặt với nguy cơ suy thoái do căng thẳng thanh khoản, lãi suất tăng cao và doanh số bán nhà chậm",-1
Các công ty chứng khoán có thể có những xung đột lợi ích đối với các nhà đầu tư khi đưa ra nhận định,0
" Ngoài ra, đầu tư công nghiệp trực tiếp (FDI) của các công ty nước ngoài được ghi nhận vào tháng 9 với mức kỷ lục 2,8 tỷ USD",1
"Về người có liên quan, SCIC hiện có 3 đại diện vốn đồng thời là thành viên hội đồng quản trị của Vinamilk bao gồm ông Lê Thanh Liêm, ông Hoàng Ngọc Thạch và bà Đặng Thị Thu Hà. Trong 3 cá nhân này chỉ có duy nhất ông Liêm đang sở hữu cổ phiếu VNM với khối lượng là 493.381 đơn vị (tỷ lệ 0,024%)",0
"Thị trường vẫn đang trong xu hướng giảm sóng C với mức kết thúc của nhịp sóng này là 902 điểm.Tình hình kinh tế vĩ mô trong tháng 2 có sự cải thiện rõ rệt so với tháng 1 cũng như cùng kỳ khi hoạt động sản xuất công nghiệp tăng 5,1% so với tháng trước và tăng 3,6% so với cùng kỳ. Sản lượng sản xuất hồi phục sau 3 tháng giảm, với số đơn hàng mới và khách hàng mới đều tăng",1
" Như vậy, nhà phát triển bất động sản có thể hoàn thành dự án và bàn giao căn hộ cho người mua nhà sau này",0
"Hàng tồn kho năm 2022 là 114,8 tỷ đồng, tồn nhiều hơn 60,9 tỷ đồng so với năm 2021. Doanh thu từ hoạt động bán hàng năm 2022 giám (96,1) tỷ đồng so với năm 2021.Tương tự, 38,6 triệu cổ phiếu FDC của CTCP Ngoại thương và Phát triển Đầu tư TP. HCM cũng bị cắt margin do lợi nhuận sau thuế trên BCTC kiểm toán năm 2022 là con số âmCụ thể, năm 2022 FDC ghi nhận doanh thu đạt 17,2 tỷ, tăng nhẹ so với cùng kỳ; doanh thu hoạt động tài chính đạt gần 4 tỷ (cùng kỳ đạt gần 23 tỷ đồng); chi phí quản lý doanh nghiệp tăng mạnh từ 16,3 tỷ lên tới hơn 214 tỷ đồng, lỗ thuần thuần từ hoạt động kinh doanh là gần 197,6 tỷ; lỗ sau thuế là -197,6 tỷ đồng (cùng kỳ lãi 3,8 tỷ đồng).Theo FDC, lợi nhuận năm 2022 bị lỗ và giảm 1 khoản là 210 tỷ đồng so với cùng kỳ chủ yếu là do trong năm 2021 công ty ghi nhận lãi thanh lý một khoản đầu tư dài hạn, trong khi năm 2022 không phát sinh; Mặt khác, năm 2022, công ty trích lập dự phòng khoản khó đòi dẫn đến chi phí quản lý doanh nghiệp tăng đột biến (bao gồm 199 tỷ nợ xấu tại CTCP Dệt may Liên Phương), trong khi năm 2021 không phát sinh khoản này.Trên thị trường, chốt phiên ngày 29/3, giá cổ phiếu này giảm còn 2.940 đồng/cổ phiếu và giảm gần 23% trong 1 tháng qua; còn cổ phiếu FDC đứng giá 18.100 đồng/cổ phiếu và cũng giảm hơn 11% trong 1 tháng qua",-1
"Thị trường tiền tệ ổn định, thanh khoản hệ thống tổ chức tín dụng dồi dào, đáp ứng nhu cầu thanh toán, chi trả của nền kinh tế; lãi suất liên ngân hàng giảm nhanh và mạnh.Thị trường ngoại tệ ổn định, thanh khoản thông suốt, các nhu cầu ngoại tệ hợp pháp được đáp ứng đầy đủ",1
" Trong kỳ cơ cấu này, SSI Research ước tính SSB sẽ được các quỹ trên mua vào 14 triệu cổ phiếu, tương đương tỷ trọng 4,34% và SHB sẽ được các quỹ trên mua vào 19 triệu cổ phiếu, tương đương tỷ trọng 2,67%, như vậy ước tính danh mục sẽ có 13 cổ phiếu Ngân hàng với tổng tỷ trọng 51,5%",0
"Tỉ trọng giá trị giao dịch của các cổ phiếu trong nhóm VN30 tăng lên 43,11% trên HOSE",0
" Do đó, việc Chính phủ nhanh chóng có các biện pháp hỗ trợ tháo gỡ các khó khăn sẽ có vai trò rất quan trọng đến dòng tiền thị trường.Về các yếu tố kỹ thuật, sau 2 nhịp tăng trên biểu đồ daily, chỉ số VNIndex xác nhận đỉnh ngắn hạn vào ngày 17/1/2023 ở mức 1.124 điểm và điều chỉnh giảm 108 điểm, tương ứng -10% trong 5 tuần. Nhịp giảm điểm này hoàn toàn tương ứng nhịp điều chỉnh thứ nhất trong giai đoạn 5/12/2022- 26/12/2022 về thời gian và điểm số.Hiện tại VN-Index đang vận động theo kênh giá song song với thanh khoản giảm dần (giá trị giao dịch trung bình 6-8k tỷ/ngày), tâm lý giao dịch cẩn trọng, cung cầu yếu",-1
" Thực ra ở giao dịch cuối cùng của đợt khớp lệnh liên tục, VN-Index chỉ còn tăng 0,74% so với tham chiếu, nghĩa là còn thấp hơn buổi sáng. Tuy nhiên đợt ATC một số mã lớn được kéo lên giúp chỉ số có thêm 2,5 điểm tăng nữa",0
" Hồ Chí Minh (HOSE).Phát biểu tại buổi lễ, Chủ tịch Uỷ ban Chứng khoán Nhà nước Vũ Thị Chân Phương cho biết, thị trường chứng khoán Việt Nam mặc dù mới hơn 22 năm xây dựng và phát triển, nhưng đã chứng minh được định hướng chiến lược phát triển thị trường chứng khoán của Việt Nam là hoàn toàn đúng đắn",0
"HCM cùng hệ thông cơ sở hạn tầng phát triển. Đồng thời do đất chủ yếu trồng cao su nên sự thuận lợi trong việc giải phóng mặt bằng, mặt khác gỗ cao su có thể thanh lý mang lại nguồn thu cho doanh nghiệp trong ngắn hạn",1
"Những số liệu mới nhất về lạm phát tại hầu hết các nền kinh tế hàng đầu thế giới vẫn gây lo ngại, vì áp lực giá cả tại quốc gia này vẫn ở mức cao trong bối cảnh chiến tranh ở Ukraine tiếp diễn khiến giá năng lượng và lương thực khó giảm nhanh",-1
"Nomura dự báo Hàn Quốc sẽ là một trong những nền kinh tế đầu tiên ở châu Á giảm lãi suất sau Trung Quốc. BOK được dự báo sẽ giảm lãi suất 0,25 điểm phần trăm vào tháng 10 và thêm 0,25 điểm phần trăm nữa trước cuối năm nay.Tháng 10 cũng là thời điểm mà Nomura cho là Ngân hàng Trung ương Ấn Độ (RBI) bắt đầu giảm lãi suất, và tổng mức cắt giảm lãi suất của nước này trong năm nay sẽ là 0,75 điểm phần trăm.",-1
"Giá vàng thế giới mở cửa tuần giao dịch mới trong xu thế giảm, trong bối cảnh tỷ giá đồng USD và lợi suất trái phiếu kho bạc Mỹ duy trì xu thế tăng vì kỳ vọng rằng Cục Dự trữ Liên bang Mỹ (Fed) sẽ giữ lãi suất ở mức cao trong thời gian lâu hơn",-1
" VCI tăng 5,28% với 414,6 tỷ đồng thanh khoản, đứng thứ 4 thị trường. FTS tăng 4,76% với 71,6 tỷ; BSI tăng 3,26% với 65,5 tỷ; VIB tăng 3,13% với 230,4 tỷ; CTS tăng 3% với 36,6 tỷ; VGC tăng 2,93% với 50 tỷ; SSI tăng 1,56% với 617,6 tỷ; VND tăng 1,64% với 298 tỷ; HCM tăng 1,79% với 147,8 tỷ… Có thể thấy nhóm chứng khoán hầu hết tăng tốt và thanh khoản cao.Khối ngoại chiều nay hỗ trợ thị trường khi mua ròng 193,2 tỷ đồng",1
" Cụ thể, ngày 30/11/2022, bà Chu Thị Lương đã bán hơn 2,5 triệu cổ phiếu HPX nhưng không báo cáo trước khi thực hiện giao dịch. Với hành vi trên, bà Chu Thị Lương bị xử phạt gần 513 triệu đồng.Còn, ông Đỗ Quý Đường bị phạt 206 triệu đồng do bán hơn 1 triệu cổ phiếu HPX nhưng không báo cáo trước khi thực hiện giao dịch. Đồng thời, hai  cá nhân này bị đình chỉ giao dịch trong thời gian 4 tháng",-1
"MSN ủy quyền cho Ông Nguyễn Đăng Quang, Chủ tịch HĐQT hoặc ông Danny Le, Tổng Giám đốc của công ty quyết định cách thức, thời điểm và giá cho các giao dịch chuyển nhượng và thực hiện tất cả các hành động và thủ tục cần thiết khác.Trước đó, MSN sẽ chào bán ra công chúng là 40 triệu trái phiếu - trong đó, đợt 1: 20 triệu trái phiếu MSNH2328001 và đợt 2 là 20 triệu trái phiếu MSNH2328002. Mục đích của đợt chào bán là thanh toán một phần hoặc toàn bộ khoản gốc đến hạn của các trái phiếu BondMSN022023 và trái phiếu BondMSN032023 đã được phát hành.Trong đó - đợt 1 lô trái phiếu MSNH2328001 được phát hành vào ngày 17/3 tới đây với số lượng trái phiếu phát hành lần này là 20 triệu trái phiếu với mệnh giá 100.000 đồng/trái phiếu. Tổng giá trị của lô trái phiếu trên trị giá 2.000 tỷ đồng",1
