Sentences,Sentiment
"“Nếu căng thẳng lại nổi lên trong hệ thống ngân hàng, nhu cầu nắm giữ tài sản an toàn như vàng sẽ càng tăng mạnh”, nhà phân tích Han Tan của Exinity nhận định.Ngoài các báo cáo lạm phát Mỹ và tình hình khủng hoảng ngân hàng nước này, giới đầu tư còn đang theo dõi các diễn biến của khủng hoảng trần nợ Mỹ. Theo dự kiến, Tổng thống Joe Biden sẽ có cuộc họp tại Nhà Trắng với các lãnh đạo Quốc hội Mỹ vào ngày thứ Ba về vấn đề trần nợ.Quỹ giao dịch hoán đổi (ETF) vàng lớn nhất thế giới SPDR Gold Trust mua ròng thêm 5,8 tấn vàng trong phiên ngày thứ Hai, nâng mức nắm giữ lên gần 937,6 tấn vàng",-1.0
"Ông Lê Minh Nguyên - Giám đốc Khách hàng cá nhân, Chứng khoán Rồng ViệtThị trường tuần qua đã phản ứng khá tích cực với tin giảm lãi suất xuất hiện vào cuối tuần trước",1.0
"“Có thể dữ liệu về tăng trưởng tiền lương và tỷ lệ thất nghiệp đã đủ xấu để thị trường tin rằng Fed không cần phải tăng lãi suất thêm nữa. Kỳ vọng đang lên cao rằng Fed sẽ giữ nguyên lãi suất trong cuộc họp tháng 11”, nhà kinh tế Dante DeAntonio của Moody’s Analytics nhận định.Nhiều tháng trở lại đây, thị trường chứng khoán Mỹ luôn coi các dữ liệu kinh tế vĩ mô tốt là tin xấu vì sự vững vàng của nền kinh tế củng cố khả năng Fed giữ lãi suất cao hơn lâu hơn - nhân tố gây bất lợi cho tăng trưởng kinh tế và giá của các tài sản có độ rủi ro cao hơn như cổ phiếu",-1.0
Nhận định thị trường của các công ty chứng khoán được VnEconomy trích dẫn chỉ có giá trị như một nguồn thông tin tham khảo,0.0
" Cụ thể, giá bán urê trong nước giao dịch quanh mức 9.500-9.600 đồng/kg giảm 30% từ đầu năm đến nay vào ngày 30/3.Biên lợi nhuận ròng cũng giảm xuống 6,4% giảm 8,5% theo quý và giảm 17,2% so với cùng kỳ năm ngoái do biên lợi nhuận gộp giảm và Chi phí bán hàng & quản lý/doanh thu tăng 1,7% lên 8,7%",-1.0
Tuyên bố mà ông Matsuno đưa ra đồng điệu với phát biểu của ông Masato Kanda - nhà ngoại giao tiền tệ cấp cao nhất của Nhật Bản,0.0
" Chúng tôi cho rằng giai đoạn này chỉ thích hợp với các nhà đầu tư ưa thích hoạt động trading ngắn và có khẩu vị rủi ro cao. Các vùng điểm có thể xem xét mở các vị thế mua trading nhà đầu tư có thể tham khảo tại vùng 1028-1035 điểm và 988-1005 điểm.Nhà đầu tư đang nắm giữ tỷ trọng cổ phiếu cao vẫn nên tận dụng các nhịp hồi của thị trường để bán giảm tỷ trọng”.Thị trường có thể sẽ tiếp tục test ngưỡng 1.030(Công ty Cổ phần Chứng khoán Ngân hàng Đầu tư và Phát triển Việt Nam - BSC)""Thị trường hai lần thất bại trong việc chinh phục ngưỡng cản 1,045 ngày hôm nay",-1.0
Độ trễ này xuất hiện là bởi vì thị trường cần chờ xem những động thái hỗ trợ và mặt bằng lãi suất đã đủ để đưa nền kinh tế và doanh nghiệp hấp thụ được và quay lại với đà tăng trưởng chưa. Các biện pháp hỗ trợ tháo gỡ khó khăn tiếp theo cho nền kinh tế tiếp theo của Chính phủ vẫn sẽ là động lực giúp thị trường diễn biến tích cực hơn kỳ vọng,-1.0
"Tương tự, nền kinh tế khu vực Eurozone đang đứng trước nguy cơ suy thoái trở lại, khiến đồng euro đuối sức so với USD.Nói cách khác, ở thời điểm hiện tại, xu hướng tăng giá của USD là khó đảo ngược, xét tới lãi suất thực ở Mỹ tiếp tục tăng và tăng trưởng kinh tế Mỹ vẫn giữ đà.Lợi suất trái phiếu kho bạc Mỹ được điều chỉnh theo lạm phát (TIPS) kỳ hạn 10 năm - loại trái phiếu mà lợi suất được xem là một thước đo về lợi suất thực ở Mỹ - gần đây dao động quanh ngưỡng 2,2%, cao nhất kể từ năm 2009.Về tăng trưởng kinh tế Mỹ, công cụ theo dõi GDPNow của Fed chi nhanh Atlanta dự báo tốc độ tăng trưởng quý 3 đạt 5,9%",-1.0
" Như vậy, sau đợt tạm ứng cổ tức này, DPM sẽ hoàn thành việc trả cổ tức năm 2022 cho cổ đông.Tại ĐHCĐ bất thường diễn ra vào cuối tháng 12/2022, DPM đã thông qua nội dung điều chỉnh kế hoạch chia cổ tức năm 2022 từ 50% lên 70% bằng tiền mặt.Mới đây, DPM đã công bố kết quả kinh doanh quý 2/2023 yếu với lợi nhuận sau thuế sau lợi ích cổ đông thiểu số báo cáo đạt 101 tỷ đồng (-92,5% so với cùng kỳ)",-1.0
" Tuy nhiên, giá lương thực, thực phẩm ở Anh trong tháng 4 đã tăng 19,3% so với cùng kỳ năm ngoái.GIAI ĐOẠN MỚI CỦA KHỦNG HOẢNG SINH HOẠT PHÍGiá thực phẩm liên tục tăng cao đã khiến các ngân hàng trung ương rơi vào thế bị động và đặt ra sức ép lên các chính phủ vẫn còn đang mệt mỏi vì chi phí của các gói trợ giá năng lượng trị giá  hàng tỷ USD trong năm ngoái, đòi hỏi họ phải cân nhắc các biện pháp hỗ trợ mới để người dân chống lại “bão giá” thực phẩm. Đối với các hộ gia đình, ngân sách càng trở nên eo hẹp hơn, bởi họ vốn dĩ đã đương đầu với áp lực từ lãi suất tăng cao",-1.0
" Điều này cho thấy tâm lý thận trọng của nhà đầu tư sau giai đoạn điều chỉnh vừa qua và có thể khiến kế hoạch huy động vốn thông qua phát hành của các doanh nghiệp khó khả thi hơn trong năm 2023.Giá trị huy động vốn cổ phần năm 2023 ở nhóm Dịch vụ tài chính (chủ yếu là các CTCK) dự kiến giảm gần 50%, ước đạt 14,3 nghìn tỷ đồng. Trong đó bao gồm cả các kế hoạch (gần 7,5 nghìn tỷ đồng) đã được thông báo trong năm 2022 trước đó mà DN chưa thực hiện. Riêng năm 2023, đáng chú ý có kế hoạch huy động 4 nghìn tỷ đồng thông qua phát hành quyền mua và phát hành riêng lẻ của Chứng khoán Tiên Phong (ORS).Với nhóm Bất động sản, giá trị huy động vốn cổ phần năm 2023 dự kiến giảm -46% nếu không tính đến kế hoạch của NVL",0.0
 Thời gian thanh toán dự kiến vào tháng 4/2023.,0.0
"Thị trường hiện đã lún sâu hơn vào nhịp điều chỉnh ngắn hạn rõ ràng, các tín hiệu kỹ thuật cũng đã đồng thuận. Trên đường giảm sẽ có các phiên nảy kỹ thuật, các đợt bắt đáy khác nhau",-1.0
"Kể từ khi F1 đảo kỳ hạn hôm 19/1 đến nay thì xu hướng Short đang có lợi thế. Khả năng VN30 được đẩy lên ngày đáo hạn không cao hoặc biên độ sẽ hẹp. F2 đang chiết khấu gần 7 điểm, nếu các trụ của VN30 quay đầu, nên Long F2 trước, Short sau.VN30 chốt hôm nay tại 1043.34. Cản gần nhất ngày mai là 1047; 1057; 1064; 1073; 1081; 1088. Hỗ trợ 1039; 1034; 1026; 1019; 1012; 1004.F2 đang có chiết khấu lợi thế cho Long",1.0
" Đối với các đồng minh của Mỹ, tìm được đúng điểm cân bằng cũng là một việc khó",-1.0
" Đáng tiếc là thanh khoản lớn này lại do lực xả hàng đột biến, khiến cổ phiếu giảm giá nhiều gấp 2,8 lần số tăng giá. VN-Index để mất 6,55 điểm và tuột xuống dưới mức 1.200 điểm vừa chạm tới hôm qua",-1.0
" Việc tổng hợp số liệu báo cáo từ các công ty con, đơn vị thành viên và soát xét các số liệu đó đòi hỏi nhiều thời gian hơn nên công ty không thể hoàn thành Báo cáo tài chính đúng thời hạn quy định.AGM cho biết, ngày 24/8/2023 vừa qua, công ty đã hoàn tất ký phát hành Báo cáo tài chính năm 2022 (riêng lẻ và họp nhất) đã được kiểm toán và đã thực hiện công bố thông tin vào ngày 25/8/2023.Tiếp đến ngày 12/9/2023, công ty đã hoàn tất ký phát hành Báo cáo tài chính bán niên năm 2023 (riêng lẻ và hợp nhất) đã được soát xét và đã thực hiện công bố thông tin cùng ngày 12/9/2023.Theo báo cáo tài chính hợp nhất bán niên 2023 đã soát xét, doanh thu thuần của AGM đạt 322 tỷ (cùng kỳ 2.383 tỷ đồng), giảm 86% so với cùng; lợi nhuận sau thuế -57,68 tỷ (cùng kỳ -6,16 tỷ đồng), tương ứng giảm 836%.Theo giải trình từ AGM, lợi nhuận sau thuế giảm 836% so với cùng kỳ là do doanh thu hoạt động tài chính giảm tới 72% từ 63 tỷ xuống chỉ còn 17,77 tỷ đồng và chi phí lãi vay tăng cao tới 93% so với cùng kỳ từ gần 29 tỷ lên hơn 56 tỷ đồng",-1.0
"HCM, Công ty SJC báo giá vàng miếng cùng thương hiệu ở mức 67,95 triệu đồng/lượng và 68,65 triệu đồng/lượng, tăng 50.000 đồng/lượng ở mỗi đầu giá so với sáng qua.Cùng thời điểm trên, giá vàng giao ngay tại thị trường châu Á đứng ở mức 1.916,1 USD/oz, tăng 4,5 USD/oz, tương đương tăng hơn 0,2%, so với đóng cửa phiên đêm qua tại New York - theo dữ liệu từ sàn giao dịch Kitco. Mức giá này tương đương khoảng 56,3 triệu đồng/lượng nếu được quy đổi theo tỷ giá USD bán ra tại ngân hàng Vietcombank, tăng 300.000 đồng/lượng so với sáng hôm qua.Ngoài xu thế tăng của giá vàng quốc tế, giá vàng thế giới quy đổi còn tăng do tỷ giá USD/VND giữ đà tăng mạnh",1.0
" Trước đó, trong tháng 3/2023, Ngân hàng Nhà nước đã có hai đợt giảm lãi suất điều hành, đánh dấu sự đảo chiều về chính sách tiền tệ trong nước",-1.0
"ETF NGOẠI PHÂN HÓA RÕ RỆTĐáng lưu ý, trong khi nhiều ETF ngoại đều bị rút ròng thì VanEck Vector Vietnam lại là quỹ ghi nhận vào ròng. Theo đó, trong tháng 8 vừa qua, ở nhóm ETF ngoại, dòng vốn cũng phân hóa khá rõ nét. Trong khi hai quỹ Fubon (-176 tỷ đồng) và iShares (-157 tỷ đồng) tiếp tục bị rút ròng, thì dòng tiền vào khá tốt ở các quỹ còn lại như VanEck (+384 tỷ đồng), FTSE Vietnam (+33 tỷ đồng), Global X (+36 tỷ đồng), và đặc biệt là quỹ KIM Kindex Vietnam VN30 (+1,27 nghìn tỷ đồng) đầu tư theo hình thức gián tiếp.Nhóm quỹ ETF nội đảo chiều vào ròng 200 tỷ đồng trong tháng 7 sau khi bị rút ròng 95 tỷ đồng trong tháng 6. Giao dịch tích cực chủ yếu nhờ sự đóng góp của hai quỹ VFM VN30 (+63 tỷ đồng) và KIM Growth VN30 (+248 tỷ đồng), cả hai quỹ này đều nhận được dòng tiền từ quỹ KIM Kindex Vietnam VN30 khi quỹ này gián tiếp đầu tư thêm 1,27 nghìn tỷ đồng trong tháng 7, bù đắp lại phần vốn bị rút ra của các nhà đầu tư Thái Lan thông qua chứng chỉ lưu ký DR E1VFVN30. Ngược lại, hai quỹ VNDiamond (-69 tỷ đồng) và VNFIN Lead (-46 tỷ đồng) đảo chiều sang rút ròng nhưng giá trị không quá lớn",-1.0
"Tuyên bố mà ông Matsuno đưa ra đồng điệu với phát biểu của ông Masato Kanda - nhà ngoại giao tiền tệ cấp cao nhất của Nhật Bản. Hôm 20/9, ông Kanda nói nhà chức trách “sẽ không loại trừ bất kỳ lựa chọn nào nếu tỷ giá còn biến động quá mức”.Ông Kanda cũng nói Chính phủ Nhật Bản đang giữ liên lạc chặt chẽ với các cơ quan chức năng của Mỹ trong vấn đề tỷ giá. Trước đó, Bộ trưởng Bộ tài chính Mỹ Janet Yellen nói rằng bất kỳ sự can thiệp nào cũng nên nhằm mục tiêu giảm bớt biến động thay vì ảnh hưởng đến mức tỷ giá cụ thể",0.0
" Theo giới chuyên gia, mối lo kinh tế khiến các hộ gia đình nước này tiết kiệm thay vì chi tiêu và doanh nghiệp ngại đầu tư, khiến cho nền kinh tế càng khó phục hồi hơn.",-1.0
 Sau gần 6 tháng tích lũy đầu năm và giai đoạn phục hồi ngắn hạn trong hơn 1 tháng qua thị trường đã hình thành được nền tích lũy tin cậy và tăng điểm ổn định để xác nhận xu hướng uptrend,1.0
"  Nguồn thu thoái vốn nhà nước thu về ngân sách nhà nước 3 tháng đầu năm 2023 đạt khoảng 168,4 tỷ đồng, bằng 5,6% dự toán cả năm (3.000 tỷ đồng).Liên quan đến công tác cổ phần hoá, từ đầu năm 2022 đến nay, cả nước chỉ ghi nhận 1 doanh nghiệp cổ phần hoá là Công ty TNHH MTV Phà An Giang thuộc danh mục cổ phần hoá giai đoạn 2017-2020 đã được Thủ tướng Chính phủ phê duyệt với tổng giá trị doanh nghiệp là 309 tỷ đồng, trong đó giá trị thực tế phần vốn nhà nước là 278 tỷ đồng.Theo Bộ Tài chính, tiến độ triển khai cổ phần hoá, thoái vốn chậm là do doanh nghiệp cổ phần hoá, thoái vốn có quy mô lớn, phạm vi hoạt động rộng, đa ngành, đa lĩnh vực, nhiều tài sản chuyên ngành, khó xác định giá trị nên việc xử lý tài chính tài sản, nợ, xác định giá trị doanh nghiệp, giá trị phần vốn nhà nước và công tác chuẩn bị hồ sơ, phương án cần nhiều thời gian",0.0
" Mức lãi suất này vẫn được duy trì đến thời điểm hiện tại mặc dù mặt bằng lãi suất cho vay ngân hàng đã giảm đáng kể. SSI cũng giữ nguyên mức lãi suất mới áp dụng cho Dịch vụ giao dịch ký quỹ (margin) là 0,0375%/ngày, tương đương 13,5%/năm (biểu 360 ngày) từ tháng 11/2022 đến thời điểm hiện tại",1.0
"Cũng trong báo cáo soát xét bán niên 2023, bên kiểm toán nếu các vấn cần cần nhấn mạnh gồm:Một là, Công ty hiện đang sở hữu các lô trái phiếu của Công ty TNHH Saigon Glory từ mã SGL-2020.01 đến SGL-2020.04 với số dư tại thời điểm 30/06/2023 là 53.362.669.811 đồng. Các mã trái phiếu này phát hành từ năm 2020, có thời gian đáo hạn là 12/06/2023, 18/06/2023, 19/06/2023, 22/06/2023 và 28/07/2023 và được Công ty TNHH Saigon Glory cam kết mua lại không chậm hơn thời điểm 12/06/2023. Tuy nhiên, đến thời điểm hiện tại, Công ty TNHH Saigon Glory vẫn chưa thực hiện mua lại hay thanh toán khoản gốc và lãi đến hạn của các mã trái phiếu nêu trên do chưa đạt được thỏa thuận điều chỉnh liên quan đến tiến độ thanh toán gốc và lãi suất của trái phiếu với những người sở hữu trái phiếu",-1.0
"ĐỢI BAO LÂU LÀ ĐỦ?Đối mặt với các tín hiệu kinh tế lẫn lộn, các ngân hàng trung ương đang bước vào một giai đoạn mới: họ cần đợi đủ lâu để các đợt tăng lãi suất đã có thẩm thấu vào nền kinh tế mà không đánh giá sai về lạm phát thêm một lần nữa. Có những lý do chính đáng cho sự chờ đợi này.Thứ nhất, tiền tiết kiệm được tích lũy bởi các hộ gia đình và doanh nghiệp trong thời kỳ đại dịch có thể đã hỗ trợ chi tiêu và chống lại tác động của việc tăng chi phí đi vay",-1.0
"Kết thúc năm 2022, doanh thu của SCIC đạt 10.694 tỷ đồng, tăng 51% so với cùng kỳ năm 2021 và 35% so với kế hoạch năm 2022 - Trong đó, doanh thu từ cổ tức đạt 8.216 tỷ đồng, tăng 88% so với cùng kỳ và vượt 41% kế hoạch. Doanh thu bán vốn đạt 1.358 tỷ đồng, hoàn thành kế hoạch năm 2022. Lợi nhuận sau thuế đạt 6.836 tỷ đồng, vượt 91% kế hoạch năm 2022.Tính tới thời điểm 31/12/2022, danh mục đầu tư của SCIC bao gồm 119 doanh nghiệp (gồm 114 công ty cổ phần và 5 công ty trách nhiệm hữu hạn) với số vốn nhà nước là 47.831 tỷ đồng, trên tổng số vốn điều lệ là 166.022 tỷ đồng.Đặc biệt, SCIC đã tập trung triển khai công tác quản trị, tái cơ cấu tại các tập đoàn, tổng công ty có quy mô lớn mới tiếp nhận và đầu tư như tại Tổng công ty Sông Đà, Tổng công ty Hàng không Việt Nam, Tổng công ty Thép… và đề xuất xử lý 2 đại dự án trong 12 đại dự án thuộc ngành công thương.",0.0
" Sau gần 6 tháng tích lũy đầu năm và giai đoạn phục hồi ngắn hạn trong hơn 1 tháng qua thị trường đã hình thành được nền gốc tin cậy và tăng điểm ổn định để xác nhận xu hướng uptrend. Hiện VN-Index đang không gặp ngưỡng cản nào mạnh cho đến vùng 1.300, trong quá trình tăng điểm thị trường sẽ hình thành các sóng ngắn hạn với các nhịp tăng và điều chỉnh đan xen. Thị trường sau phiên hôm nay lại tạo ra 1 nhịp tăng mới và có thể trong vài phiên tới sẽ lại hình thành 1 nhịp tích lũy ngắn hạn",1.0
" Chỉ số Nasdaq tăng 0,63%, đạt 11.466,98 điểm.Các chỉ số đi lên khi lợi suất trái phiếu kho bạc Mỹ quay đầu giảm. Hôm thứ Sáu, lợi suất trái phiếu tăng mạnh đã gây ra một phiên bán tháo ở Phố Wall, sau khi số liệu thống kê cho thấy chỉ số lạm phát được ưa chuộng của Fed tăng mạnh hơn dự báo.“Do tâm điểm chú ý của nhà đầu tư một lần nữa hướng đến sức nóng của lạm phát và tác động của điều này đến triển vọng chính sách tiền tệ của Cục Dự trữ Liên bang Mỹ (Fed), vấn đề lãi suất một lần nữa lại đang chi phối diễn biến giá cổ phiếu”, nhà phân tích Ross Mayfield thuộc công ty tư vấn Baird nhận định với hãng tin CNBC",-1.0
" Để các biện pháp hạn chế hiệu quả hơn, Washington kêu gọi các nhà cung cấp quan trọng khác ở Hà Lan và Nhật Bản cùng tham gia áp đặt hạn chế.Trả đũa các động thái này, vào tháng 4, Trung Quốc khởi động cuộc điều tra về an ninh mạng đối với Micron, sau đó ra lệnh cấm các công ty Trung Quốc sử dụng sản phẩm của công ty này trong các dự án hạ tầng quan trọng. Và gần đây nhất, ngày 3/7, Bắc Kinh tuyên bố hạn chế xuất khẩu gallium và germanium.Gallium là kim loại mềm, có màu bạc và dễ cắt bằng dao",1.0
" Trong quý 4/2022, công ty báo lãi sau thuế giảm mạnh so với cùng kỳ từ gần 22 tỷ xuống chỉ còn 5 tỷ đồng",-1.0
"Theo đánh giá của Viện Tài chính và Phát triển Quốc gia (NIFD) có trụ sở tại Bắc Kinh, đòn bẩy nợ vĩ mô tại Trung Quốc có xu hướng tăng lên chủ yếu do nền kinh tế suy giảm tăng trưởng. Dữ liệu của NIFD cho thấy tỷ lệ nợ trên GDP của nền kinh tế lớn thứ hai thế giới đã tăng đáng kể lên 281,8% trong quý 1/2023, từ mức 273,2% vào cuối năm 2022.Cũng theo báo cáo của IIF, đòn bẩy nợ trong hệ thống tài chính cũng như chi phí nợ dịch vụ ngày càng tăng là do lãi suất tăng và các vấn đề về thanh khoản trên bảng cân đối kế toán của các tổ chức tài chính yếu (do động thái thắt chặt chính sách tiền tệ nhanh của các chính phủ)",-1.0
"Dự báo trong phiên giao dịch tới, thị trường có thể tiếp tục có quán tính giảm điểm để chỉ số VN-Index kiểm định hỗ trợ ngắn hạn gần nhất quanh 1035 điểm trong khi VNSmallcap – chỉ số khỏe nhất tính đến hiện tại sẽ kiểm định hỗ trợ tại EMA20 tại 1155 điểm",-1.0
"Dự kiến giá nước sạch tới đây sẽ tăng từ 5.059 đồng/m3 lên 8.526 đồng/m3 vào năm 2023 và tiếp tục tăng lên 9.100 đồng/m3 năm 2024. CPI sẽ tăng khoảng 0,17%, không có tác động lớn đến giá của các hàng hóa, dịch vụ có liên quan, không tác động đến thu nhập của người dân, đối tượng sử dụng nước sạch sinh hoạt vì tiền nước chỉ chiếm 0.72% tổng thu nhập và chi tiêu mỗi tháng của một hộ gia đình tại khu vực thành thị",0.0
"Vì vậy, tòa phúc thẩm hủy phần dân sự, đình chỉ giải quyết vụ án đối với ông Hóa",0.0
"Cụ thể, Nghị định số 08/2023/NĐ-CP nêu rõ: việc thay đổi điều kiện, điều khoản của trái phiếu phải đảm bảo các nguyên tắc sau:- Tuân thủ quy định tại khoản 3 Điều 1 Nghị định này",0.0
"Giới chuyên gia còn chỉ ra một lý do khác khiến tiền lương ở Nhật không tăng trong suốt mấy thập kỷ, và đó là tốc độ tăng năng suất của nước này.Tổng sản phẩm trong nước (GDP) bình quân mỗi lao động nước này tạo ra trong 1 giờ đồng hồ thấp hơn so với mức bình quân của các nước trong OECD, và đây “có lẽ nguyên nhân lớn nhất” khiến tiền lương ở Nhật đi ngang – theo ông Yamaguchi.“Nói chung, tăng trưởng tiền lương và tăng trưởng năng suất lao động đi liền lớn nhau. Khi năng suất tăng trưởng, doanh nghiệp làm ăn tốt hơn, và khi đó, họ có thể tăng lương”, bà McGowan nhất trí với quan điểm trên",0.0
"Trong cuộc họp hồi tháng 6, ECB nói trong tuyên bố chính sách rằng ngân hàng trung ương này sẽ đảm bảo lãi suất được nâng tới mức “đủ thắt chặt” để đưa lạm phát về mục tiêu 2% mà các nhà hoạch định chính sách đề ra.Tuy nhiên, trong tuyên bố của cuộc họp vừa kết thúc, ECB đã có điều chỉnh phần nội dung này",-1.0
" Top các giao dịch thỏa thuận hôm nay có MSN, VPB, VIB, VRE, MSB",0.0
" Về mặt tăng trưởng, giao dịch của nhóm VN30 hôm nay cũng tăng 51% so với phiên trước, trong khi Midcap giảm 0,6%, Smallcap tăng 22,3%.Sự cản trở của VCB, VHM, SAB, VRE không ảnh hưởng nhiều lên tâm lý chung.Với độ rộng rất tốt, hầu hết các nhóm cổ phiếu đều tăng giá và có đại diện nổi bật nhờ thu hút dòng tiền cực lớn. Chứng khoán có SSI tăng 3,97% với thanh khoản 831,7 tỷ đồng; bất động sản có PDR tăng 6,94% với 515,3 tỷ; NVL tăng 2,76% với 4087 tỷ; Ngân hàng có MBB, LPB, VPB tăng hơn 1% và thanh khoản đều trên 300 tỷ… Thực tế dòng tiền mạnh đã làm rất tốt chức năng của mình là đẩy giá lên",1.0
" Định chế này cho biết: “Căng thẳng trong lĩnh vực tài chính có thể khuếch đại và sự lây lan có thể xảy ra, làm suy yếu nền kinh tế thực thông qua sự suy giảm nghiêm trọng các điều kiện tài chính và buộc các ngân hàng trung ương phải xem xét lại đường lối chính sách của họ”.Cuộc khủng hoảng ngân hàng đã làm lộ ra  những hậu quả tiềm ẩn của chính sách tiền tệ cứng rắn của nhiều nền kinh tế lớn. Lãi suất cao hơn đang gây tổn hại cho các công ty và chính phủ ở những quốc gia có mức nợ cao",-1.0
"“Các con số thống kê ngày hôm nay cho thấy sự bùng nổ hậu Covid của kinh tế Trung Quốc rõ ràng đã kết thúc”, nhà kinh tế học Carol Kong của Commonwealth Bank of Australia nói với hãng tin Reuters",1.0
" Mức giá này tương đương khoảng 56,3 triệu đồng/lượng nếu được quy đổi theo tỷ giá USD bán ra tại ngân hàng Vietcombank, tăng 800.000 đồng/lượng so với giá vàng thế giới quy đổi vào sáng hôm qua.Giá vàng miếng trong nước đầu giờ sáng nay tăng phổ biến 200.000-250.000 đồng/lượng",1.0
Tự doanh mua ròng 270.5 tỷ đồng tính riêng khớp lệnh họ mua ròng 301.5 tỷ đồng,0.0
"Phan Vũ được thành lập từ năm 1996, có tiền thân là Công ty TNHH Sản xuất và Xây dựng Phan Vũ. Công ty chuyên hoạt động trong lĩnh vực cọc bê tông, bê tông đúc sẵn lắp ghép, cấu kiện hạ tầng - giao thông",0.0
"Ông Đoàn Hồng Việt báo cáo về ngày trở thành cổ đông lớn Tổng Công ty Cổ phần Công trình Viettel (mã CTR-HOSE).Theo đó, ông Đoàn Hồng Việt – Chủ tịch HĐTV Công ty TNHH Created Future cũng đồng thời là Chủ tịch HĐQT CTCP Thế giới số - Digiworld (mã DGW-HOSE) vừa thông báo đã mua vào 1,43 triệu cổ phiếu CTR, trong ngày 22/9.Sau giao dịch, ông Việt đã nâng sở hữu lên gần 2,82 triệu cổ phiếu, tương ứng 2,46% vốn điều lệ của Viettel Construction",1.0
"Chỉ vài giờ trước cuộc gặp Phó thủ tướng Trung Quốc hôm thứ Hai, ông Dombrovskis nói các hành vi thương mại của Trung Quốc đã buộc EU phải trở nên cứng rắn hơn trong mối quan hệ với Bắc Kinh",-1.0
"Tuy nhiên, các cuộc đấu giá về điện gió trong đất liền và điện mặt trời đã thu hút được doanh nghiệp tham gia.Chính phủ Anh hỗ trợ ngành năng lượng tái sinh thông qua một hệ thống trợ cấp được gọi nôm na là “hợp đồng cho sự khác biệt”. Về bản chất, các doanh nghiệp năng lượng tái sinh được đảm bảo được trả một mức giá nhất định - ước tính khoảng 69 bảng Anh/megawatt giờ trong trường hợp điện gió ngoài khơi - đối với điện mà họ sản xuất ra",1.0
" Các chính sách của Chính phủ Mỹ để phản ứng với đại dịch, gồm lãi suất siêu thấp và hàng nghìn tỷ USD hỗ trợ tài chính, đã mang tới cho người tiêu dùng và doanh nghiệp một lượng lớn tiền mặt và những khoản vay lãi suất thấp. Chưa kể, chính vấn đề lạm phát khiến Fed “mất ăn mất ngủ” lại là một nhân tố đẩy tiền lương và lợi nhuận tăng lên, từ đó thúc đẩy chi tiêu diễn ra mạnh mẽ hơn",1.0
Diễn biến “lật mặt” rất nhanh của thị trường đang chứng minh những rủi ro trong quá trình bắt đáy thậm chí còn lớn hơn là đu đỉnh,-1.0
 Không có nhóm cổ phiếu nào nổi trội mà vẫn có mã tăng mã giảm,0.0
" Bám vào bên trong thân tàu, ông cạn kiệt nước ngọt và gần như cạn kiệt không khí. Khi tàu cứu hộ đến, ông bơi một cách tuyệt vọng về tàu.“Nếu tôi chọn từ ngữ để mô tả cuộc cứu hộ, thì đó là một phép màu”, ông Bullimore kể lại.Bộ trưởng Quốc phòng Australia Ian McLachlan cho biết: “Chúng tôi có nghĩa vụ pháp lý quốc tế",0.0
"THU NHẬP NGOÀI LÃI KÉM KHẢ QUANTheo VDSC, tthu nhập ngoài lãi chiếm tỷ trọng 25% góp phần thúc đẩy tăng trưởng tổng thu nhập hoạt động của ngành ngân hàng trong giai đoạn 5 năm trở lại đây",-1.0
 Khi xác định số liệu quá khứ thì thấy có điểm sai số từ năm 2018.Do phần máy biến điện áp 5 năm mới thực hiện kiểm định một lần,-1.0
" Trong khi doanh thu giảm thì các khoản chi phí lại tăng bao gồm chi phí lãi vay tăng 2,37 tỷ đồng, tương ứng tăng 36%; giá vốn bán hàng tăng 1,3 tỷ đồng, tương ứng tăng 6%.Được biết, HOSE đã đưa cổ phiếu APC vào diện kiểm soát theo Quyết định số/02/QĐ-SGDHCM ngày 16/03/2023 do lợi nhuận sau thuế năm 2022 là - 9 tỷ đồng và lợi nhuận sau thuế năm 2021 là - 1,59 tỷ đồng căn cứ Báo cáo tài chính kiểm toán năm 2022 và năm 2021, thuộc trường hợp chứng khoán bị đưa vào diện kiểm soát theo quy định tại điểm b khoản 1 Điều 38 Quy chế Niêm yết và giao dịch chứng khoán niêm yết ban hành theo Quyết định số 17/QĐ-HĐTV ngày 31 tháng 03 năm 2022 của Hội đồng Thành viên Sở Giao dịch Chứng khoán Việt Nam.Theo báo cáo giải trình biện pháp và lộ trình khắc phục tình trạng chứng khoán bị kiểm soát. Công ty cho biết, đang tập trung cải thiện tình hình kinh doanh, gồm tập trung chăm sóc khách hàng tốt nhất, gia tăng được số lượng khách hàng mới, giữ chân được khách hàng cũ; phát triển ứng dụng công nghệ chiếu xạ vào thực tiễn; tìm kiếm cơ hội đa dạng hóa ngành nghề kinh doanh trong các lĩnh vực công ty có thế mạnh, kết hợp với việc nâng cao chất lượng cung cấp dịch vụ đáp ứng yêu cầu ngày càng cao cho khách hàng",0.0
